total_population,pop_density,maxdist_road,meandist_road,id
1,0,8410,7651,86659
0,0,5677,4822,86667
4,2,2744,1891,86672
0,0,25715,25091,86702
0,0,27729,27017,86709
0,0,10431,9562,86733
0,0,26603,25719,86745
41,25,1414,570,86749
0,0,1629,931,86762
0,0,1143,508,86763
6,3,3450,2590,86773
0,0,2146,1444,86802
24,15,4787,4146,86803
1399,858,1407,721,86819
0,0,15659,14824,86824
1,1,50000,50000,86830
0,0,50000,50000,86843
188,115,909,226,86860
0,0,1342,562,86864
0,0,35611,34737,86881
12,7,959,389,86882
0,0,50000,50000,86883
107,65,726,315,86890
72,44,9750,9164,86910
260,159,1783,1087,86928
0,0,5107,4432,86931
0,0,22235,21520,86934
229,140,1015,348,86960
39,23,756,330,86963
0,0,50000,50000,86967
0,0,4672,3917,86977
3,2,5303,4621,86979
0,0,27539,26880,86991
83,50,4097,3678,87006
32,19,1162,670,87012
0,0,20085,19315,87077
0,0,2162,1423,87089
0,0,50000,50000,87114
0,0,17666,16926,87119
1,0,2583,1807,87127
10,6,737,322,87129
10,6,3644,2946,87131
4,2,10104,9570,87158
0,0,6760,6032,87162
9,5,3731,2947,87204
2,1,3156,2376,87211
0,0,11394,10661,87217
0,0,30087,29227,87219
4,2,19472,18598,87225
0,0,891,298,87232
0,0,50000,50000,87233
1,0,1641,964,87236
0,0,50000,50000,87249
12,7,1203,688,87251
56,34,4116,3276,87261
1,0,5587,4688,87262
0,0,921,384,87271
0,0,12061,11433,87274
5,3,40911,40283,87278
185,113,1549,830,87284
0,0,3160,2286,87290
91,56,1432,745,87294
4,2,17539,16750,87310
0,0,50000,50000,87333
0,0,12019,11216,87355
0,0,50000,50000,87359
55,34,2304,1482,87362
0,0,50000,50000,87363
2,1,1579,897,87384
0,0,50000,50000,87386
39,24,1595,924,87390
0,0,7030,6288,87397
0,0,38166,37361,87417
0,0,50000,50000,87420
33,20,4160,3284,87432
16,10,3897,3296,87440
1,0,3030,2681,87441
0,0,2056,1186,87446
0,0,1730,889,87448
5,3,50000,50000,87455
0,0,8651,7766,87461
0,0,25375,24674,87467
52,32,3929,3166,87487
2,1,2487,1627,87491
0,0,50000,50000,87492
0,0,43033,42162,87499
0,0,4634,4019,87504
0,0,8939,8111,87509
0,0,29581,28718,87514
7,4,4254,3607,87521
44,27,860,438,87534
0,0,19570,18873,87536
0,0,17197,16347,87552
14,8,1217,609,87556
8,4,952,310,87559
5,3,6730,5889,87582
0,0,50000,50000,87604
12,7,2421,1781,87612
168,103,835,298,87618
0,0,15632,14951,87619
0,0,2793,2053,87631
0,0,26288,25535,87633
48,29,11676,10871,87662
152,93,8934,8068,87681
0,0,12924,12240,87682
7,4,1713,882,87689
1418,870,1275,812,87701
0,0,50000,50000,87704
1,0,7064,6214,87720
260,160,2597,1907,87728
24,14,3948,3191,87732
0,0,9260,8536,87736
0,0,3195,2315,87746
33,20,2641,1844,87768
0,0,48819,47975,87769
0,0,50000,50000,87773
3,1,3089,2221,87787
1,1,29151,28367,87790
17,10,1295,652,87792
193,118,3947,3084,87797
4,2,3955,3260,87834
428,262,913,373,87837
8,5,3913,3225,87866
0,0,50000,50000,87882
0,0,19352,18525,87891
0,0,9118,8412,87897
74,45,2291,1449,87901
0,0,11623,10810,87908
88,54,1649,865,87915
0,0,14540,13874,87925
0,0,9731,9094,87946
27,16,1966,1102,87956
3,2,1506,799,87963
2,1,3420,2795,87964
0,0,2118,1257,87980
16,9,1787,1134,87983
59,36,4640,3856,88009
2,1,18400,17563,88021
0,0,3706,2872,88028
0,0,50000,50000,88037
2,1,1934,1182,88056
3,1,5497,4955,88117
63,39,1018,571,88123
7,4,2619,1764,88125
196,120,2064,1232,88152
0,0,50000,50000,88160
0,0,2798,1959,88191
0,0,13396,12541,88220
17,11,1190,502,88225
0,0,16624,15965,88238
0,0,1924,1164,88255
1,0,28122,27286,88258
41,25,2310,1636,88282
9,6,3132,2279,88299
76,46,3340,2512,88313
0,0,16655,15917,88314
0,0,20387,19513,88333
0,0,50000,50000,88369
0,0,50000,50000,88370
0,0,28839,28007,88381
0,0,50000,50000,88416
5,3,4016,3143,88443
0,0,18849,18067,88446
0,0,5309,4555,88448
0,0,16020,15249,88459
0,0,13792,12920,88461
36,22,6500,5803,88487
0,0,1045,333,88489
25,15,1224,544,88496
0,0,3199,2323,88509
0,0,2030,1270,88541
0,0,6465,5592,88542
0,0,5859,5022,88554
2,1,30843,30080,88558
0,0,50000,50000,88577
4,2,1211,679,88591
13,8,9497,8774,88595
0,0,918,355,88606
0,0,1182,415,88611
0,0,14021,13156,88624
0,0,8906,8039,88633
11,6,4282,3585,88654
121,74,1384,900,88659
0,0,2378,1698,88683
0,0,12084,11208,88690
138,84,4629,3873,88702
116,71,1512,873,88716
1,0,8439,7622,88717
57,35,897,321,88730
12,7,783,324,88734
0,0,16257,15468,88739
0,0,12652,11974,88740
0,0,3194,2469,88753
0,0,50000,50000,88758
0,0,7586,6914,88772
0,0,50000,50000,88779
0,0,50000,50000,88791
1,0,3869,2992,88800
0,0,12502,11642,88801
0,0,35972,35122,88811
45,28,1127,394,88812
264,162,1726,1097,88821
30,19,5388,4729,88826
1,0,30269,29448,88828
8,5,3011,2213,88850
3,2,3228,2760,88853
0,0,39084,38207,88884
6,4,1183,453,88896
383,235,1874,978,88899
0,0,49926,49248,88914
1,0,2910,2114,88932
0,0,50000,50000,88934
2043,1254,1343,527,88941
0,0,50000,50000,88942
0,0,1003,365,88965
0,0,6258,5443,88966
111,68,1560,784,88968
0,0,3205,2566,88978
0,0,6396,5573,88991
8,5,7653,6771,88994
16,10,4857,4024,88997
0,0,45563,44682,89000
0,0,37720,36993,89005
0,0,2601,2042,89021
2,1,1657,810,89022
0,0,11927,11057,89047
45,27,1481,798,89050
0,0,50000,50000,89055
0,0,2576,1890,89063
8,5,36213,35378,89068
20,12,7601,6789,89070
0,0,12980,12139,89075
14,8,1882,1188,89078
80,49,2329,1510,89083
31,19,11002,10243,89116
27,16,1173,787,89148
0,0,50000,50000,89157
0,0,1974,1153,89168
1,0,3096,2546,89192
2,1,36397,35723,89239
4,2,1070,450,89259
0,0,28170,27501,89294
1676,1028,557,109,89308
14,8,4955,4126,89310
8,5,11947,11177,89311
0,0,26466,25605,89312
1,1,7786,6951,89314
103,63,1402,569,89318
0,0,50000,50000,89329
0,0,50000,50000,89334
0,0,50000,50000,89348
9439,5793,672,275,89371
1958,1201,871,334,89377
0,0,50000,50000,89391
0,0,1888,1308,89409
141,86,760,310,89433
0,0,2916,2052,89438
0,0,23359,22511,89440
11,6,5203,4348,89455
0,0,963,360,89470
0,0,50000,50000,89490
10,6,5572,4703,89495
21,13,1895,1109,89500
0,0,50000,50000,89521
118,72,906,346,89543
1,0,5424,4605,89556
1,1,4061,3238,89592
6,4,5592,4914,89616
0,0,5417,4588,89624
2,1,3275,2389,89633
156,95,2400,1494,89644
0,0,16538,15701,89662
0,0,50000,50000,89664
504,309,1206,374,89673
16,10,2000,1260,89712
5,3,2377,1565,89713
0,0,6824,6128,89721
0,0,50000,50000,89725
0,0,10647,9794,89746
0,0,50000,50000,89754
0,0,6128,5489,89772
0,0,25716,24845,89773
39,24,6151,5267,89806
30,18,725,312,89812
0,0,14581,13719,89813
2973,1824,120,26,89821
1,0,5204,4347,89902
0,0,1558,847,89905
13,8,2273,1388,89915
9,6,11839,11141,89917
1,0,9103,8283,89928
0,0,50000,50000,89933
0,0,9552,8876,89936
398,244,862,257,89943
25,15,1274,506,89960
2,1,49854,48992,89967
21,13,1127,616,89987
0,0,7660,6790,89995
0,0,19438,18661,90004
6,4,9267,8397,90006
1,0,4795,4035,90011
17,10,20569,19890,90021
169,103,10443,9697,90029
555,340,1492,862,90034
0,0,14224,13529,90040
2,1,2570,1718,90041
8,5,1137,398,90055
80,49,1253,612,90066
181,111,9279,8640,90080
0,0,8606,7785,90083
5,3,7660,6974,90089
0,0,3597,2704,90105
0,0,50000,50000,90131
0,0,8985,8257,90133
0,0,50000,50000,90134
0,0,50000,50000,90137
1,0,5336,4505,90149
8,5,2714,1907,90165
3,2,2438,1590,90189
23,14,43121,42291,90198
0,0,50000,50000,90208
0,0,39548,38773,90227
0,0,26254,25379,90242
1,0,10375,9496,90245
1,1,1761,990,90255
3,2,6168,5514,90270
0,0,25833,25182,90284
0,0,1137,477,90288
0,0,12234,11405,90292
0,0,12462,11806,90305
8,4,7367,6674,90309
0,0,50000,50000,90315
0,0,5091,4667,90317
0,0,50000,50000,90320
5,3,4606,3958,90329
0,0,5254,4559,90340
4,3,2380,1618,90342
3,1,13802,12947,90344
3,1,1824,1123,90350
0,0,26043,25168,90353
0,0,50000,50000,90357
941,577,391,93,90369
113,69,3764,2907,90374
2,1,1924,1104,90392
0,0,1060,348,90409
452,277,1971,1121,90412
0,0,31964,31304,90416
51,31,990,336,90425
0,0,8188,7414,90426
29,17,4843,4131,90437
84,52,2049,1306,90442
1,0,40056,39228,90445
0,0,14926,14062,90453
26,15,32139,31279,90458
0,0,13796,12975,90459
277,170,1742,1067,90462
15,9,3383,2616,90475
0,0,50000,50000,90488
58,36,7225,6379,90499
0,0,49996,49182,90502
0,0,22873,22035,90506
5,3,916,335,90512
0,0,1665,1032,90530
0,0,3983,3130,90533
77,47,2695,1856,90535
0,0,50000,50000,90552
3,2,3108,2262,90565
1399,858,1334,675,90578
136,83,2671,1897,90580
0,0,50000,50000,90585
0,0,4223,3320,90621
2,1,50000,50000,90645
7,4,1843,1069,90659
0,0,5228,4343,90662
3,1,6254,5624,90667
4,2,2499,1601,90669
374,229,791,287,90670
0,0,5431,4801,90671
0,0,46690,45917,90694
0,0,50000,50000,90696
2,1,14803,13966,90698
0,0,9047,8424,90718
0,0,50000,50000,90740
0,0,12648,11796,90748
24,15,2966,2550,90753
0,0,50000,50000,90755
0,0,50000,50000,90772
0,0,15059,14181,90775
22,13,1117,466,90790
984,604,520,157,90795
0,0,8836,8102,90802
0,0,50000,50000,90805
2,1,4247,3366,90807
0,0,8026,7270,90816
239,147,5106,4343,90825
0,0,1917,1167,90849
0,0,5907,5072,90869
1,0,1978,1153,90886
0,0,6302,5457,90888
2,1,6987,6131,90890
0,0,12109,11363,90904
11,6,21761,20893,90906
0,0,27689,27039,90946
3,2,985,296,90959
11,7,857,310,90968
74,45,694,229,90982
17,10,1725,922,90994
0,0,6917,6107,90995
0,0,33667,32855,91001
1,0,3387,2746,91003
0,0,50000,50000,91010
0,0,2663,1842,91034
14,8,4281,3467,91056
0,0,16965,16144,91058
0,0,25693,24826,91067
7,4,6588,5839,91080
0,0,50000,50000,91083
0,0,16113,15237,91090
0,0,50000,50000,91102
18,11,4046,3386,91104
0,0,6338,5634,91119
4,3,767,243,91131
8,5,3637,2872,91170
26,16,1233,547,91176
0,0,3347,2730,91180
1,0,8034,7175,91181
0,0,3279,2420,91201
0,0,50000,50000,91213
113,69,779,236,91215
1,0,1619,747,91219
1,0,3023,2172,91220
0,0,10691,9848,91257
1700,1043,2278,1389,91269
0,0,15123,14343,91281
4,2,2105,1606,91284
919,564,427,101,91287
0,0,34065,33218,91289
0,0,16384,15677,91305
1,1,30779,29951,91311
19,12,2465,1793,91353
15,9,2271,1629,91381
0,0,13468,12602,91386
192,117,1273,443,91393
4873,2991,1151,391,91422
0,0,50000,50000,91443
4,2,13714,12934,91444
0,0,3712,2880,91455
735,451,1502,871,91457
0,0,8123,7375,91471
92,56,1019,549,91473
45,27,1811,1073,91479
116,71,8448,7677,91487
114,70,4111,3424,91494
10,6,1238,582,91499
0,0,6074,5386,91501
397,243,934,339,91524
0,0,1599,970,91533
101,62,3529,2705,91546
2,1,6564,5727,91554
0,0,30627,29862,91575
0,0,8711,7826,91586
1,1,7353,6480,91591
0,0,3525,2810,91607
0,0,50000,50000,91617
0,0,20578,19693,91641
0,0,6463,5696,91642
38,23,1983,1133,91643
0,0,1608,718,91668
0,0,1994,1278,91675
0,0,18008,17367,91683
2,1,1641,1061,91684
0,0,50000,50000,91715
0,0,26553,25678,91747
0,0,1994,1528,91765
66,40,30510,29769,91767
0,0,27964,27097,91777
2,1,733,309,91787
0,0,6977,6082,91789
238,146,1041,425,91796
0,0,41761,40872,91801
1,0,3142,2675,91802
0,0,14196,13358,91830
1,0,8456,7562,91834
372,228,2847,1975,91845
2,1,15461,14705,91848
5,3,3810,2968,91853
6,3,989,552,91861
44,27,2743,2026,91876
403,247,3325,2502,91878
4,2,5282,4444,91883
18,11,816,313,91889
0,0,33395,32513,91890
2,1,9593,8880,91891
0,0,15405,14590,91893
0,0,15924,15109,91914
0,0,50000,50000,91915
0,0,4294,3607,91919
1,0,6184,5444,91920
0,0,49212,48387,91923
0,0,10920,10070,91952
0,0,47283,46409,91955
26,16,817,380,91970
161,99,2114,1420,91979
352,216,2212,1308,91980
0,0,50000,50000,91982
8,5,50000,50000,91983
54,33,899,325,91991
75,46,3065,2185,92001
95,58,1428,700,92013
0,0,23319,22476,92016
0,0,31107,30262,92034
1,0,43708,42898,92035
178,109,1119,467,92046
37,23,6462,5610,92047
19,11,4046,3342,92086
0,0,6010,5372,92087
0,0,1611,752,92107
5,3,1326,535,92108
2,1,2949,2150,92114
201,123,1688,996,92125
254,155,2623,1763,92129
0,0,50000,50000,92145
175,107,3141,2633,92148
0,0,3389,2708,92158
2,1,10796,10193,92200
3,2,5586,4922,92216
3,2,1079,351,92238
2,1,3013,2660,92239
2,1,973,301,92264
0,0,4128,3369,92272
0,0,10562,9700,92277
21,13,849,292,92282
0,0,3355,2542,92287
8,5,14446,13609,92288
20,12,32306,31601,92292
0,0,5241,4534,92300
1,0,4740,3863,92312
66,40,20186,19395,92321
0,0,12305,11479,92327
0,0,32898,32228,92334
260,159,946,384,92335
60,37,11232,10414,92375
14,8,39537,38884,92381
22,13,1101,416,92399
0,0,50000,50000,92403
0,0,50000,50000,92410
0,0,10176,9299,92425
5,3,804,292,92426
111,68,3284,2437,92446
0,0,2189,1381,92448
3,1,9533,8671,92454
575,353,1091,516,92468
0,0,50000,50000,92470
21,12,2369,1651,92479
4,2,2678,1954,92500
0,0,50000,50000,92503
9,5,2873,2090,92506
16,9,1891,1237,92518
0,0,2126,1489,92524
0,0,50000,50000,92526
7,4,11823,11047,92549
0,0,2421,1601,92555
0,0,7979,7205,92586
1569,963,2807,2127,92610
1,1,8863,8155,92616
2,1,3293,2426,92630
28,17,1713,1055,92652
0,0,21445,20704,92665
1,0,15712,14838,92669
119,73,878,294,92671
0,0,50000,50000,92672
31,19,955,314,92673
0,0,937,370,92685
0,0,8201,7352,92686
44,27,10953,10082,92689
0,0,50000,50000,92716
0,0,50000,50000,92727
0,0,1338,547,92742
15,9,7397,6666,92749
3,2,2666,1897,92750
0,0,50000,50000,92752
14,8,4139,3281,92775
95,58,3457,2743,92782
6,3,13605,12764,92802
2,1,15372,14509,92803
0,0,1645,826,92809
4,2,13111,12355,92813
0,0,50000,50000,92839
1015,623,993,400,92859
0,0,31203,30390,92877
0,0,38543,37859,92880
0,0,50000,50000,92882
0,0,50000,50000,92885
191,117,1182,541,92896
1,0,43525,42740,92897
1,0,50000,50000,92911
0,0,7510,6632,92919
0,0,41080,40198,92931
0,0,12536,11735,92938
0,0,5194,4465,92939
239,146,1028,317,92955
0,0,34299,33448,92962
0,0,10415,9606,92984
0,0,19144,18250,92985
1,0,3639,2778,93018
93,57,1126,464,93019
1,1,2285,1426,93022
0,0,5325,4488,93025
2,1,49041,48171,93035
0,0,50000,50000,93050
51,31,986,358,93084
1,1,16967,16089,93136
0,0,11949,11111,93139
0,0,50000,50000,93141
295,181,2196,1789,93145
609,374,848,263,93146
72,44,1192,395,93157
26,16,3233,2364,93161
0,0,1246,494,93164
31,19,11013,10138,93169
2,1,5937,5314,93171
251,154,1607,1070,93173
19,11,2511,1931,93179
0,0,50000,50000,93194
0,0,1514,663,93208
0,0,50000,50000,93221
0,0,1875,1203,93223
0,0,8418,7808,93238
0,0,50000,50000,93239
0,0,50000,50000,93271
0,0,2742,2309,93272
31,19,1628,941,93320
0,0,8177,7300,93329
5,3,1755,1344,93359
25,15,13011,12205,93375
8,5,872,314,93388
32,20,3812,3091,93391
0,0,31639,30859,93399
0,0,50000,50000,93405
0,0,3991,3213,93427
282,173,2626,1738,93441
1,0,9473,8813,93442
0,0,50000,50000,93472
0,0,50000,50000,93485
0,0,10343,9536,93500
0,0,50000,50000,93516
260,160,9911,9095,93524
11,7,890,326,93553
9,5,3890,3076,93555
86,52,1953,1137,93556
1,1,25834,25008,93564
2,1,5494,4777,93567
582,357,2586,1801,93579
12,7,8401,7563,93584
0,0,12036,11154,93608
339,208,1324,527,93614
1,0,2063,1442,93615
0,0,46277,45415,93638
0,0,9002,8262,93646
0,0,39087,38285,93648
0,0,50000,50000,93652
10,6,50000,50000,93653
0,0,22742,22101,93656
0,0,39487,38844,93661
0,0,50000,50000,93667
0,0,1980,1155,93671
0,0,10327,9480,93682
0,0,50000,50000,93688
0,0,28490,27878,93692
0,0,10556,9823,93715
3,1,4009,3320,93717
35,21,888,299,93723
40,24,1031,351,93724
3,1,9515,8706,93725
0,0,21970,21193,93738
0,0,50000,50000,93741
6,4,3977,3152,93748
0,0,4032,3233,93753
9,5,17587,16787,93762
0,0,49998,49207,93763
0,0,48946,48468,93768
43,26,3205,2502,93769
0,0,50000,50000,93791
20,12,1704,1064,93812
0,0,50000,50000,93827
3,2,828,402,93846
0,0,12142,11283,93879
35,21,985,277,93889
0,0,8539,7754,93894
0,0,4052,3252,93912
14,8,17321,16767,93928
0,0,2318,1501,93934
0,0,50000,50000,93939
0,0,50000,50000,93945
0,0,8361,7495,93947
0,0,50000,50000,93948
7,4,3565,2705,93956
41,25,9728,9107,93968
512,314,1126,418,93969
6,4,14179,13297,93974
0,0,6191,5362,93977
0,0,2259,1656,93979
0,0,1406,752,93990
188,115,2422,1569,93994
0,0,15925,15231,94004
34,21,9529,8793,94009
0,0,8358,7602,94014
24,15,5897,5083,94019
0,0,50000,50000,94028
8,5,1329,717,94051
186,114,1342,498,94093
0,0,50000,50000,94094
300,184,1154,509,94109
3,2,18991,18329,94120
3,2,9874,9058,94122
6,3,8634,7977,94123
1,0,50000,50000,94140
2,1,3167,2326,94142
0,0,50000,50000,94147
0,0,50000,50000,94156
0,0,2482,1650,94162
0,0,41192,40323,94191
0,0,2185,1440,94194
0,0,11816,10991,94199
38,23,2320,1652,94200
0,0,45419,44554,94213
112,69,614,186,94215
2493,1530,729,386,94225
10,6,11413,10643,94229
114,70,4573,3916,94249
0,0,50000,50000,94252
0,0,50000,50000,94266
0,0,43134,42381,94268
19,12,2765,1890,94272
0,0,1783,1010,94273
0,0,50000,50000,94287
9,6,2339,1575,94318
2,1,1590,726,94356
44,27,5186,4506,94358
69,42,1752,1030,94364
46,28,1711,907,94368
4,2,818,215,94388
0,0,13570,12755,94407
60,37,1391,591,94408
94,58,6740,5944,94415
0,0,7774,6897,94429
22,14,6538,5787,94434
6,3,1135,460,94440
1443,885,193,49,94458
38,23,3120,2419,94459
7,4,1357,506,94466
0,0,2696,2326,94469
0,0,20182,19398,94491
2,1,3840,2956,94518
4,2,1038,351,94525
0,0,21030,20176,94526
11,7,8836,8239,94542
0,0,50000,50000,94547
8,4,3801,2952,94557
27,16,7663,6890,94560
661,406,4180,3450,94581
95,58,856,272,94587
2,1,25104,24466,94603
0,0,50000,50000,94609
0,0,10164,9436,94619
142,87,2612,2059,94628
0,0,2753,1900,94639
0,0,2659,1779,94645
3459,2123,389,70,94648
0,0,2807,2100,94658
62,38,5628,4755,94677
0,0,17160,16279,94687
18,11,1189,447,94697
0,0,14499,13703,94721
87,53,671,229,94738
19,11,1253,755,94741
0,0,2509,1823,94742
2,1,1763,1068,94753
9,5,4277,3506,94754
2,1,19470,18625,94756
0,0,4098,3708,94758
0,0,6198,5332,94766
9,5,7639,6885,94782
1,0,2111,1225,94789
0,0,2441,1726,94808
1,1,11204,10430,94810
339,208,2947,2031,94811
0,0,30831,30065,94824
40,24,20635,20213,94830
52,32,2317,1776,94849
0,0,14943,14096,94850
272,167,2647,1790,94864
0,0,27831,26980,94898
45,28,1033,313,94907
2101,1289,674,319,94939
0,0,50000,50000,94959
6,4,2411,1788,94966
0,0,50000,50000,94981
0,0,24291,23486,94991
0,0,968,308,94995
0,0,50000,50000,94997
0,0,14544,13689,95002
6662,4089,137,37,95021
3,2,799,336,95076
2,1,2126,1537,95090
0,0,2761,1965,95102
0,0,14683,13995,95107
318,195,942,365,95109
0,0,15651,14946,95118
1,0,16465,15648,95126
3,1,1781,940,95137
315,193,1190,508,95138
0,0,50000,50000,95170
21,13,4627,4064,95178
0,0,50000,50000,95189
23,14,1564,773,95213
2,1,2430,1568,95262
7,4,1598,771,95268
0,0,5021,4148,95272
10,6,2111,1234,95287
0,0,50000,50000,95289
4,2,871,309,95299
0,0,4286,3597,95323
0,0,25264,24412,95361
0,0,50000,50000,95363
0,0,2230,1377,95378
0,0,6200,5400,95385
26,16,2403,1555,95386
113,69,1654,994,95395
2,1,6663,5861,95397
0,0,3765,3121,95398
12,7,5431,4573,95401
0,0,27438,26657,95405
0,0,32624,31774,95410
19,12,4966,4129,95411
20,12,10474,9612,95414
6,4,797,278,95417
0,0,29961,29259,95424
0,0,49090,48231,95432
0,0,9281,8659,95446
0,0,24248,23549,95447
1,0,38433,37628,95472
0,0,23372,22662,95474
0,0,25412,24648,95478
0,0,50000,50000,95487
0,0,48370,47518,95498
273,167,773,190,95510
2,1,9824,9106,95514
8,5,2465,1789,95518
95,58,2045,1172,95532
46,28,1749,1068,95538
0,0,25617,24766,95540
0,0,3102,2272,95564
0,0,50000,50000,95606
0,0,3591,2713,95612
77,47,1190,442,95633
0,0,50000,50000,95651
1148,704,957,396,95652
0,0,32707,31834,95676
0,0,1192,518,95689
0,0,49999,49565,95699
6,4,23622,22734,95709
25,15,6348,5705,95711
0,0,20669,19915,95720
0,0,38907,38026,95723
0,0,50000,50000,95741
0,0,3033,2179,95746
1,0,50000,50000,95754
1,0,1729,1096,95766
132,81,2379,1560,95774
0,0,7219,6597,95791
0,0,50000,50000,95794
1069,656,1931,1313,95824
0,0,35955,35088,95826
0,0,7991,7085,95827
24,14,8379,7524,95850
77,47,1655,933,95855
3,2,919,328,95858
181,111,6729,6003,95900
0,0,9072,8200,95918
62,38,923,351,95943
0,0,16973,16246,95946
0,0,50000,50000,95964
0,0,7561,6818,95997
0,0,6416,5589,96011
98,60,3729,2894,96015
0,0,19147,18318,96020
0,0,24902,24043,96031
0,0,3094,2343,96054
21,13,6967,6110,96065
0,0,754,322,96077
74,45,2633,1956,96083
10,6,30901,30157,96087
0,0,2740,2110,96093
0,0,44720,43884,96096
804,493,1906,1060,96098
0,0,12538,11894,96099
4,2,8687,7782,96107
4,2,1769,1007,96112
3,2,8726,7924,96128
1,0,4419,3961,96132
0,0,2837,2101,96142
42,26,935,323,96153
0,0,50000,50000,96155
25,15,1496,714,96159
1,0,2221,1465,96164
1,1,2480,1707,96181
0,0,50000,50000,96196
0,0,44768,43976,96203
0,0,2452,1825,96215
0,0,25392,24562,96219
1,0,2290,1668,96262
74,45,4892,4088,96275
1,1,2772,2101,96277
0,0,50000,50000,96282
55,34,4264,3526,96321
70,43,2703,2049,96347
0,0,50000,50000,96351
38,23,8236,7528,96358
11,7,11317,10450,96359
0,0,50000,50000,96362
0,0,4862,3992,96379
1,1,41800,41137,96380
804,493,370,98,96383
0,0,10815,9978,96390
22,13,43182,42307,96392
0,0,50000,50000,96413
7,4,2661,1782,96426
27,16,924,347,96455
14,8,9433,8583,96483
0,0,7874,7100,96496
7,4,1478,648,96506
3,2,3927,3208,96511
8,5,14003,13278,96513
194,119,1745,1093,96518
0,0,5440,4800,96520
58,36,986,340,96543
2,1,23367,22678,96545
42,26,4575,3866,96590
1,1,10704,9874,96606
0,0,50000,50000,96607
0,0,3885,3246,96625
0,0,50000,50000,96627
0,0,14636,13943,96654
0,0,12916,12147,96661
47,28,6593,5873,96698
5,3,6950,6303,96699
45,28,864,429,96707
18,11,2627,2110,96715
2,1,6346,5483,96724
2,1,1245,636,96727
4,2,4742,4035,96735
6182,3794,132,29,96738
0,0,3568,2728,96757
0,0,6020,5393,96764
0,0,8778,8018,96766
3,2,7758,6894,96767
0,0,1746,1008,96780
0,0,50000,50000,96785
0,0,37098,36331,96790
0,0,50000,50000,96791
56,34,3638,2855,96802
0,0,1094,465,96805
8,5,13531,12711,96815
52,32,1281,624,96822
0,0,15719,15012,96837
8,5,1063,356,96838
0,0,7655,6921,96847
0,0,6112,5269,96856
0,0,7055,6188,96857
0,0,50000,50000,96873
0,0,8517,7622,96876
0,0,5601,4900,96879
0,0,2399,1541,96883
14,8,6169,5400,96886
9,5,886,311,96893
0,0,50000,50000,96895
0,0,49999,49618,96906
0,0,3804,2927,96907
6,4,1597,737,96913
0,0,1915,1100,96914
0,0,50000,50000,96915
0,0,8205,7309,96943
0,0,44883,44046,96952
2,1,1520,827,96961
0,0,50000,50000,96963
0,0,2292,1502,96983
0,0,50000,50000,96986
5,3,12592,11929,96991
0,0,6638,5848,96992
0,0,14885,14024,96993
4,2,2352,1516,96994
0,0,46029,45635,97003
3,2,11713,10928,97006
121,74,1804,1011,97017
6,3,1022,507,97019
1,0,2122,1422,97028
863,530,1773,1071,97032
0,0,50000,50000,97034
6,3,2181,1350,97046
0,0,1529,740,97062
0,0,8217,7341,97077
0,0,41678,40984,97081
0,0,50000,50000,97090
5,3,2764,1886,97115
83,51,2115,1249,97117
274,168,6142,5459,97146
0,0,800,307,97157
0,0,33666,32844,97159
3,2,1229,441,97168
144,88,647,309,97178
1,1,10422,9584,97179
19,11,428,155,97181
2,1,6061,5333,97184
0,0,15156,14446,97200
33,20,3600,2974,97211
0,0,50000,50000,97244
0,0,1139,511,97261
0,0,50000,50000,97304
0,0,3485,2741,97315
0,0,1331,521,97348
0,0,50000,50000,97356
1,1,50000,50000,97360
825,506,589,186,97396
12,7,1327,574,97398
15,9,8345,7484,97399
3,2,1792,1211,97400
