total_population,pop_density,maxdist_road,meandist_road,id
0,0,36773,35879,60759
563,345,659,258,60776
14,8,2378,1551,60777
2,1,9114,8257,60783
0,0,14980,14250,60785
34,21,5165,4502,60790
201,123,1143,469,60801
1,1,50000,50000,60820
1,0,1737,1177,60829
258,158,854,317,60834
5,3,33448,32621,60840
426,262,6489,5613,60856
438,268,1264,769,60857
6,4,4989,4162,60858
149,91,2002,1151,60859
0,0,7961,7086,60874
0,0,21890,21043,60886
361,222,6479,5751,60890
15,9,4735,3843,60897
0,0,13572,12939,60927
0,0,13224,12410,60932
71,44,14385,13545,60944
398,244,1245,870,60951
1164,714,596,138,60973
5,3,1927,1102,60981
128,78,1344,671,61006
8,4,36404,35646,61036
0,0,2327,1510,61038
0,0,47561,46845,61042
1424,874,1419,757,61060
0,0,17319,16442,61069
0,0,19753,19094,61083
0,0,5018,4209,61091
0,0,50000,50000,61102
104,63,1375,498,61127
0,0,46634,45755,61128
3,2,8324,7494,61158
40,24,2143,1355,61161
187,115,1910,1112,61168
0,0,50000,50000,61169
4,2,5160,4369,61175
0,0,3209,2504,61193
0,0,3830,3102,61212
0,0,12020,11133,61223
2,1,2855,2102,61232
0,0,5408,4787,61235
22,13,1217,609,61254
1779,1091,2192,1438,61258
9,5,8950,8093,61303
0,0,7188,6548,61319
461,283,2491,1754,61320
0,0,26169,25313,61326
209,128,7882,7179,61342
0,0,11210,10568,61360
59,36,8680,8037,61364
5,3,5268,4463,61374
0,0,21884,21013,61379
0,0,50000,50000,61385
1,0,29348,28456,61400
1481,909,3176,2670,61406
0,0,49999,49640,61412
286,175,1814,1094,61414
0,0,15216,14400,61423
15,9,6329,5508,61444
0,0,50000,50000,61452
0,0,50000,50000,61456
14,9,2945,2190,61458
0,0,3706,2877,61462
905,555,1144,434,61465
0,0,2331,1698,61485
0,0,1439,650,61500
2792,1714,989,255,61507
277,170,1751,905,61508
5,3,31588,30703,61522
5,3,1413,796,61523
0,0,50000,50000,61530
7,4,1975,1491,61534
0,0,2793,1984,61541
58,35,2906,2284,61542
8,5,1126,467,61545
657,403,544,185,61552
45,28,2583,1832,61586
0,0,5110,4290,61595
267,164,3419,2776,61604
0,0,715,319,61619
882,541,565,206,61621
0,0,14263,13379,61635
10,6,1868,1008,61639
22,13,6328,5588,61645
0,0,4616,3816,61651
0,0,8602,7744,61655
0,0,50000,50000,61657
10199,6259,140,19,61659
1250,767,1007,425,61660
1392,854,801,323,61672
345,212,1593,824,61674
0,0,9952,9280,61692
2,1,18860,18023,61693
0,0,50000,50000,61722
0,0,5929,5081,61736
0,0,47405,46642,61743
104,63,1924,1104,61765
0,0,1098,373,61772
0,0,16011,15210,61778
0,0,28109,27239,61779
656,403,3372,2676,61785
268,164,6499,5805,61794
0,0,11708,10873,61804
14,8,16215,15445,61822
1,0,9788,8998,61824
61,37,636,271,61825
1158,711,1725,1004,61830
19,11,7745,6961,61837
13,8,5485,4811,61862
0,0,6564,5696,61866
856,525,877,306,61867
30,18,2299,1620,61882
756,464,907,307,61891
0,0,11853,11014,61894
0,0,14264,13393,61895
478,293,6497,5752,61908
0,0,50000,50000,61918
22,13,10884,10035,61919
2,1,4900,4210,61923
0,0,1677,874,61929
28,17,2832,1957,61943
2,1,1328,568,61946
129,79,4150,3496,61947
2,1,1613,724,61954
2,1,2910,2107,61962
330,203,1281,558,61967
0,0,6484,5620,61989
18,11,924,360,62023
6,3,1716,847,62024
0,0,50000,50000,62034
0,0,50000,50000,62046
0,0,50000,50000,62050
1,1,8268,7556,62051
75,46,11469,10650,62061
0,0,21799,20928,62076
17,10,3614,2776,62080
0,0,21751,20949,62082
0,0,4650,3995,62095
1,0,2054,1432,62098
19,11,4891,4073,62103
428,262,3429,2688,62113
13,8,815,320,62115
0,0,6493,5853,62117
0,0,50000,50000,62130
0,0,14432,13566,62133
7,4,1241,462,62138
2,1,3496,3096,62139
157,96,1913,1113,62145
3,2,2141,1277,62163
281,172,560,125,62186
0,0,1953,1300,62187
450,276,439,147,62251
0,0,50000,50000,62252
0,0,50000,50000,62257
1,0,6979,6191,62275
323,198,1226,544,62297
2,1,2486,1771,62300
868,532,1043,388,62301
0,0,50000,50000,62320
8,5,8364,7599,62325
109,67,649,185,62344
4,2,4315,3666,62349
949,582,388,88,62357
67,41,7909,7227,62384
0,0,50000,50000,62389
1,0,860,321,62402
1,1,7202,6416,62427
14,8,7624,6744,62442
5,3,2387,1875,62446
67,41,570,238,62462
178,109,50000,50000,62467
1163,714,1014,424,62489
243,149,8432,7573,62495
0,0,6393,5591,62508
0,0,41804,40908,62522
0,0,7864,6985,62529
0,0,2469,1779,62530
252,155,963,332,62539
1,1,3996,3156,62540
0,0,4907,4490,62545
22,13,35766,34921,62556
33,20,4676,4002,62558
17,10,1090,408,62562
2938,1803,1701,992,62575
0,0,50000,50000,62577
0,0,6117,5349,62589
0,0,23003,22189,62590
0,0,2268,1440,62608
0,0,50000,50000,62610
0,0,15078,14304,62633
334,205,1021,312,62638
348,213,1197,646,62648
0,0,5168,4323,62651
6,3,5411,4752,62654
1314,806,2052,1483,62656
0,0,1433,574,62661
0,0,1349,689,62697
43,26,1173,530,62703
2144,1316,1038,329,62720
0,0,28458,27573,62757
0,0,8838,7952,62762
2,1,50000,50000,62768
5,3,3341,2444,62769
0,0,31897,31054,62776
421,258,50000,50000,62788
0,0,50000,50000,62814
0,0,50000,50000,62829
0,0,4510,3791,62832
0,0,7679,6843,62833
0,0,32248,31598,62836
29,17,6463,5771,62860
0,0,659,254,62866
0,0,1039,410,62870
0,0,50000,50000,62872
0,0,34602,33976,62879
2,1,1597,763,62884
85,52,1151,801,62889
7,4,5468,4571,62893
596,366,2057,1205,62895
7,4,2861,2081,62917
0,0,11929,11123,62920
12,7,1179,464,62954
0,0,50000,50000,62963
126,77,991,388,62970
1,0,11571,10694,62993
14,9,5504,4647,63021
0,0,29387,28629,63047
415,255,2147,1294,63055
0,0,6717,5857,63078
0,0,1007,329,63087
9,6,4123,3281,63100
13,8,6568,5754,63117
1,0,50000,50000,63121
0,0,50000,50000,63133
2,1,2437,1602,63138
406,249,1464,1116,63170
3,2,3473,3147,63185
0,0,13121,12252,63205
0,0,50000,50000,63241
0,0,50000,50000,63249
515,316,2129,1432,63269
8,5,6088,5251,63299
0,0,5917,5229,63325
8,4,2866,2241,63331
240,147,1543,832,63334
2,1,50000,50000,63335
2,1,24270,23584,63337
0,0,44915,44153,63373
31,19,5190,4537,63375
0,0,7323,6440,63392
6,3,4722,3981,63404
1,1,1096,372,63420
37,23,6836,5957,63421
1646,1010,907,277,63424
0,0,50000,50000,63427
0,0,4819,3926,63433
0,0,11419,10548,63436
0,0,3768,2947,63447
0,0,50000,50000,63451
226,139,643,190,63453
1,1,988,323,63457
126,77,913,309,63459
274,168,2091,1367,63471
118,72,2065,1368,63482
0,0,25885,25244,63484
0,0,5503,4679,63488
1,0,2821,2198,63494
0,0,50000,50000,63517
150,92,5508,4830,63529
0,0,50000,50000,63533
0,0,50000,50000,63535
0,0,50000,50000,63542
51,31,1278,773,63554
65,40,818,331,63573
4229,2595,1499,794,63580
0,0,43694,42883,63600
2150,1319,1143,631,63609
0,0,5935,5050,63627
0,0,11902,11033,63640
626,384,1339,975,63686
0,0,3312,2638,63687
300,184,6809,6010,63691
7,4,9084,8236,63699
0,0,50000,50000,63701
1026,629,11037,10249,63705
1504,923,366,97,63709
55,33,3286,2582,63713
73,45,2330,1583,63733
478,293,2276,1579,63735
15,9,15728,14891,63746
14,9,2383,1725,63753
0,0,16392,15551,63779
459,282,4196,3340,63781
12,7,15021,14192,63789
6214,3814,756,208,63791
52,31,11035,10562,63798
0,0,50000,50000,63820
7,4,9954,9152,63825
21,13,1409,572,63845
0,0,4206,3386,63868
14,8,1057,436,63888
0,0,32884,32084,63909
5,3,3416,2713,63920
3,2,1941,1289,63931
2010,1233,1620,968,63933
87,53,358,120,63961
1261,774,886,313,63966
1358,833,1458,689,64003
704,432,660,309,64005
40,24,2246,1697,64012
61,37,1048,439,64017
526,323,2110,1303,64062
492,302,456,182,64067
0,0,3473,2807,64108
0,0,50000,50000,64123
0,0,16991,16117,64153
109,67,6413,5602,64177
0,0,3149,2353,64181
0,0,50000,50000,64187
27,16,4346,3477,64197
48,29,9010,8416,64203
15911,9765,357,116,64227
19,12,6907,6041,64228
1355,831,1214,504,64232
0,0,50000,50000,64236
0,0,12523,11888,64243
0,0,50000,50000,64244
0,0,6416,5484,64246
1,1,9450,8579,64265
16,10,4869,4129,64269
48,29,5400,4707,64296
96,58,2571,1945,64305
1314,806,4250,3827,64307
865,531,5501,4612,64317
672,412,5428,4906,64323
0,0,50000,50000,64331
4211,2584,143,32,64340
9448,5798,1234,460,64363
0,0,50000,50000,64364
1,0,9112,8262,64376
0,0,50000,50000,64388
3,2,8708,7833,64391
2,1,2809,1922,64401
248,152,38187,37364,64403
0,0,50000,50000,64408
4,2,3204,2333,64421
0,0,50000,50000,64423
0,0,50000,50000,64427
4,2,2263,1483,64430
0,0,50000,50000,64439
0,0,50000,50000,64444
0,0,40441,39554,64456
0,0,20989,20115,64510
161,98,2478,2048,64514
182,112,1318,568,64518
0,0,50000,50000,64545
576,353,1747,1163,64551
0,0,1109,466,64584
133,81,1446,694,64589
4,2,2757,2129,64590
2724,1671,737,199,64593
177,108,864,300,64595
0,0,8787,8056,64614
0,0,13029,12203,64634
2,1,1958,1230,64636
0,0,50000,50000,64651
0,0,50000,50000,64653
0,0,4501,3823,64654
353,217,642,183,64655
531,326,4478,3612,64659
487,299,1952,1091,64684
0,0,15548,14703,64690
3659,2246,261,51,64707
3088,1895,585,225,64709
11,6,2720,2071,64710
2444,1500,1148,628,64723
5,3,1799,950,64724
0,0,2493,1773,64732
71,43,6703,6049,64735
1,1,10377,9714,64738
0,0,1959,1200,64742
0,0,2068,1279,64762
0,0,50000,50000,64770
1276,783,1049,419,64780
87,53,1648,1029,64795
302,185,1090,342,64811
9,6,2820,2156,64828
34,21,745,317,64829
0,0,21766,20977,64833
40,24,3995,3127,64860
791,485,420,106,64873
345,211,2545,2040,64885
6,3,909,264,64887
0,0,30847,30071,64889
0,0,50000,50000,64894
0,0,40977,40173,64902
351,215,687,158,64909
2,1,10823,10028,64944
2507,1538,1940,1146,64945
999,613,572,174,64976
0,0,50000,50000,64979
0,0,50000,50000,64980
0,0,5642,5048,65012
6827,4190,285,79,65018
88,54,3155,2284,65041
0,0,50000,50000,65042
0,0,34171,33308,65050
0,0,871,251,65067
650,399,4225,3531,65084
0,0,50000,50000,65089
6,4,2414,1616,65134
36,22,2990,2498,65135
0,0,17013,16164,65153
0,0,6006,5205,65155
2,1,3905,3138,65159
121,74,3207,2761,65168
135,82,4485,3585,65180
2343,1438,922,242,65184
0,0,3579,2953,65187
24,15,843,301,65193
0,0,16916,16080,65194
0,0,1232,436,65242
0,0,2204,1470,65250
1,1,1601,854,65280
0,0,4969,4101,65301
0,0,6209,5549,65315
1,0,3017,2614,65332
0,0,8702,7830,65339
0,0,39095,38407,65346
637,391,2983,2152,65347
383,235,2154,1335,65349
0,0,29320,28433,65358
0,0,975,345,65367
29,17,6188,5309,65398
1,0,12983,12150,65409
0,0,12948,12135,65419
6787,4165,973,333,65422
42,25,6827,6029,65431
2,1,3886,3083,65433
46,28,9580,8970,65453
201,123,4217,3396,65475
183,112,1539,918,65476
0,0,16686,15862,65482
1,0,7378,6762,65483
0,0,1479,724,65488
0,0,1750,1314,65495
1091,669,1791,1012,65504
1,0,50000,50000,65510
3,2,4468,3601,65539
4,2,1487,697,65546
82,50,1815,932,65553
160,98,15620,14765,65554
2123,1303,555,199,65558
46,28,4860,3985,65571
2,1,3062,2233,65585
5,3,1584,770,65590
29,18,13531,12736,65591
0,0,6978,6153,65596
0,0,7759,6904,65606
343,210,2881,2485,65613
0,0,4319,3630,65614
2,1,1359,522,65678
0,0,50000,50000,65686
0,0,37355,36529,65704
9,5,10733,9948,65717
66,40,2884,2266,65719
0,0,50000,50000,65748
10,6,2210,1499,65757
3521,2161,1031,341,65766
1604,984,694,214,65779
2405,1476,163,33,65783
33,20,893,312,65802
386,237,1364,505,65824
0,0,50000,50000,65834
0,0,11934,11229,65840
65,40,1740,1036,65847
24,15,634,275,65852
7504,4605,360,101,65862
2,1,3272,2711,65868
0,0,3571,2906,65872
0,0,781,269,65886
0,0,49998,49239,65892
266,163,1568,807,65930
0,0,17438,16714,65939
166,102,3062,2247,65940
91,55,1301,532,65945
1,0,5091,4250,65949
103,63,963,271,65951
0,0,5082,4391,65960
0,0,20510,19626,65962
0,0,12391,11605,65967
0,0,29151,28435,65977
4,2,2186,1333,65980
0,0,50000,50000,65985
0,0,3677,2815,65989
108,66,791,322,66021
0,0,50000,50000,66026
1124,690,1550,841,66035
1,1,1837,1090,66036
0,0,7192,6348,66038
304,186,1963,1199,66043
3,2,2040,1322,66049
0,0,15694,15002,66053
0,0,32608,31787,66060
2429,1490,1061,405,66070
30,18,4625,3788,66079
2,1,4182,3335,66081
444,272,1723,983,66086
1,0,767,285,66089
0,0,749,270,66098
3,2,50000,50000,66128
2,1,3127,2492,66134
4,2,19590,18797,66156
5255,3225,1691,860,66157
365,224,995,382,66172
1,0,1397,645,66174
11,6,2925,2184,66195
1,0,835,351,66199
0,0,965,402,66200
0,0,50000,50000,66216
6061,3720,1251,627,66228
0,0,50000,50000,66239
214,131,14268,13549,66243
120,73,2537,1719,66245
0,0,8814,8135,66251
0,0,50000,50000,66254
1,0,50000,50000,66269
86,53,22239,21363,66297
0,0,9031,8581,66304
43,26,2708,2062,66321
319,196,277,76,66323
1,0,50000,50000,66334
1,0,2362,1720,66336
39,24,632,274,66350
0,0,4883,4159,66355
0,0,4725,3929,66361
305,187,2971,2159,66382
27,16,3850,3200,66391
0,0,50000,50000,66428
0,0,5393,4514,66461
9,5,2482,1835,66465
560,343,493,154,66482
0,0,8934,8498,66485
0,0,7218,6784,66488
7,4,723,325,66497
151,93,29365,28579,66504
3,1,5917,5047,66527
20,12,1282,542,66542
0,0,3843,3158,66543
0,0,50000,50000,66547
0,0,20093,19226,66560
0,0,50000,50000,66569
0,0,5272,4395,66585
39,24,4053,3216,66590
2626,1611,1190,427,66601
129,79,2936,2338,66607
17,10,2190,1504,66634
4749,2915,1518,746,66636
0,0,50000,50000,66638
42,26,10237,9410,66643
0,0,50000,50000,66646
0,0,50000,50000,66647
9,5,1223,447,66650
7,4,9032,8217,66662
101,62,935,318,66666
3292,2020,1016,378,66668
298,183,2730,1913,66674
2088,1281,1881,1166,66678
0,0,16208,15862,66687
0,0,1248,690,66689
596,366,1776,1116,66705
11,7,50000,50000,66731
405,248,1250,447,66743
0,0,50000,50000,66745
0,0,11267,10432,66752
0,0,8087,7264,66754
0,0,50000,50000,66767
70,43,1098,399,66771
2450,1503,3437,2551,66778
0,0,47324,46432,66785
681,418,889,191,66789
0,0,1517,649,66793
0,0,50000,50000,66795
58,35,2118,1408,66823
0,0,50000,50000,66831
750,460,2768,2073,66841
739,453,776,205,66843
0,0,5833,4976,66846
0,0,50000,50000,66873
0,0,50000,50000,66876
522,320,1392,534,66882
0,0,50000,50000,66898
896,550,819,333,66916
0,0,1320,635,66918
0,0,50000,50000,66927
4716,2894,730,230,66928
11,6,1173,478,66930
2,1,9596,8871,66944
978,600,16076,15256,66948
0,0,6477,5679,66951
55,34,1329,857,66954
0,0,2526,1645,66969
1,0,5058,4287,66973
83,51,1994,1303,66979
0,0,3133,2432,66999
0,0,50000,50000,67005
0,0,50000,50000,67012
41,25,2108,1572,67034
115,70,2625,1814,67037
0,0,30391,29533,67053
41,25,1781,1002,67064
27,17,1920,1073,67065
254,156,1482,699,67091
0,0,1768,964,67098
111,68,2182,1267,67111
3501,2148,96,19,67117
49,30,467,140,67122
0,0,50000,50000,67131
0,0,50000,50000,67147
0,0,50000,50000,67167
60,37,726,321,67173
704,432,481,170,67176
1651,1013,751,391,67179
0,0,8574,7733,67181
0,0,1344,646,67182
0,0,21962,21084,67224
1909,1172,1754,901,67236
9,5,1433,704,67241
3,2,2288,1551,67257
0,0,7733,6842,67275
0,0,11245,10621,67287
12,7,3323,2440,67297
0,0,50000,50000,67301
0,0,11734,10852,67304
0,0,50000,50000,67322
0,0,50000,50000,67324
0,0,50000,50000,67329
0,0,50000,50000,67333
64,39,21480,20638,67349
5122,3143,536,220,67351
5998,3681,909,261,67360
1109,681,1053,416,67364
31,19,912,262,67378
30,18,905,312,67382
5,3,1758,1079,67403
1,1,2880,2229,67451
2753,1690,1026,416,67457
0,0,1829,1112,67466
5,3,665,277,67479
3,1,1880,1047,67480
0,0,1264,434,67486
0,0,50000,50000,67488
881,540,8058,7166,67512
0,0,10032,9338,67514
0,0,50000,50000,67529
0,0,15287,14459,67539
5,3,1836,1339,67543
0,0,50000,50000,67552
338,207,764,212,67583
0,0,30338,29555,67584
0,0,50000,50000,67585
0,0,955,316,67592
148,91,1483,646,67593
63,39,3552,2710,67599
0,0,18097,17334,67606
237,145,1800,958,67609
175,107,651,242,67639
13,8,5248,4557,67662
0,0,8338,7484,67680
0,0,33411,32551,67683
4,2,1692,990,67688
3933,2414,769,191,67697
0,0,50000,50000,67698
0,0,7249,6808,67711
132,81,6597,5720,67715
11,7,3530,2859,67718
593,364,2290,1476,67752
0,0,4124,3412,67754
464,285,1470,1116,67766
0,0,50000,50000,67779
0,0,50000,50000,67792
15,9,5962,5299,67796
12,7,1738,977,67808
4,2,10248,9386,67819
0,0,22468,21750,67822
0,0,50000,50000,67824
0,0,1694,1019,67825
0,0,50000,50000,67826
0,0,6185,5312,67829
271,166,534,183,67845
5,3,2905,2123,67853
3,2,9023,8298,67860
0,0,13890,13033,67866
1,1,14211,13344,67884
0,0,50000,50000,67899
245,150,706,217,67911
0,0,48782,48121,67913
0,0,3093,2553,67919
0,0,7215,6494,67928
2,1,2429,1627,67933
32,20,5812,4973,67938
0,0,50000,50000,67941
0,0,3909,3096,67949
58,35,993,387,67967
103,63,1661,1111,67972
0,0,50000,50000,67988
0,0,2846,2044,67989
0,0,6755,5882,68009
0,0,1725,859,68020
10,6,1805,1017,68023
0,0,2332,1700,68024
0,0,29945,29053,68038
3,2,4920,4273,68076
0,0,15253,14376,68078
0,0,2472,2135,68093
0,0,5745,5185,68100
8,5,1611,918,68126
0,0,50000,50000,68142
128,78,1040,276,68149
236,145,3299,2484,68180
0,0,8694,7817,68181
7,4,6191,5390,68189
1749,1073,373,95,68205
5,3,2800,1987,68206
0,0,50000,50000,68208
0,0,50000,50000,68213
0,0,13167,12283,68218
14,9,1112,360,68222
0,0,12920,12059,68224
3,2,42877,42008,68230
0,0,50000,50000,68236
1,1,1484,639,68244
34,21,7961,7191,68249
282,173,2006,1504,68255
515,316,2474,1653,68257
0,0,50000,50000,68293
0,0,50000,50000,68302
0,0,50000,50000,68312
0,0,31968,31078,68323
6,4,5708,5046,68328
0,0,9948,9211,68335
17,10,17909,17170,68341
1151,706,1347,544,68344
42,25,14828,14034,68370
0,0,7850,6971,68377
43,26,3852,3137,68381
0,0,50000,50000,68382
10,6,25905,25156,68385
0,0,50000,50000,68410
214,131,1511,835,68461
0,0,4819,3981,68464
8,5,819,305,68470
0,0,50000,50000,68471
0,0,50000,50000,68489
0,0,50000,50000,68498
130,80,2739,1848,68512
0,0,50000,50000,68528
9,5,1759,972,68556
0,0,11113,10228,68562
0,0,14569,13918,68567
0,0,2612,1730,68573
727,446,421,104,68587
27,17,7718,6836,68595
0,0,2294,1618,68596
0,0,50000,50000,68599
0,0,50000,50000,68612
1,0,1159,387,68618
0,0,50000,50000,68631
0,0,29407,28758,68648
35,21,2642,1895,68649
1,0,8457,7592,68655
0,0,50000,50000,68660
7,4,1210,552,68678
502,308,3825,3024,68681
280,172,1425,576,68698
12,7,13149,12272,68717
9,6,2874,2137,68718
87,53,2565,1843,68724
104,63,1420,734,68729
0,0,8620,8193,68735
747,458,1243,549,68737
0,0,4737,4082,68755
0,0,20563,19733,68760
0,0,29162,28519,68761
0,0,5128,4282,68769
0,0,43542,42652,68781
313,192,996,326,68784
1545,948,651,319,68790
0,0,12171,11461,68798
0,0,13981,13204,68813
186,114,675,320,68814
0,0,3963,3113,68828
1,1,10544,9895,68831
2,1,956,350,68837
0,0,50000,50000,68858
3,2,2140,1235,68881
2,1,5617,4741,68907
164,100,1063,345,68910
0,0,17263,16407,68914
3,2,604,191,68957
1,0,9914,9220,68996
783,480,1088,390,69007
0,0,6287,5607,69010
0,0,50000,50000,69020
0,0,1727,843,69028
267,163,1270,649,69037
87,53,3378,2547,69048
290,178,1705,1060,69053
512,314,2544,1943,69070
0,0,15753,15031,69085
0,0,4543,3748,69094
177,108,4203,3856,69096
0,0,46855,45966,69097
1,1,31556,30770,69115
0,0,50000,50000,69117
0,0,50000,50000,69119
226,139,3958,3217,69142
0,0,5240,4403,69156
0,0,2948,2318,69163
2209,1355,428,131,69165
3,2,1951,1223,69171
236,144,1591,723,69176
4354,2672,424,99,69178
0,0,50000,50000,69185
0,0,50000,50000,69191
3,2,2415,1586,69197
203,124,1956,1360,69210
42,25,955,519,69219
0,0,50000,50000,69243
2,1,7765,6876,69249
0,0,50000,50000,69254
20,12,1763,898,69266
19070,11704,273,35,69267
0,0,50000,50000,69271
2,1,3680,2805,69277
2,1,8783,8097,69282
0,0,8155,7510,69312
0,0,2341,1533,69313
3,2,1933,1291,69332
0,0,50000,50000,69342
0,0,50000,50000,69347
0,0,50000,50000,69348
41,25,770,408,69352
26196,16077,308,74,69360
120,74,8786,8150,69367
0,0,4357,3612,69406
1,0,3036,2215,69407
0,0,50000,50000,69418
9,5,3830,3119,69420
35,21,1694,979,69429
0,0,50000,50000,69439
282,173,1491,655,69447
1,0,1216,472,69450
0,0,7111,6260,69452
1071,657,857,337,69460
0,0,1695,1042,69465
1442,885,1313,636,69466
13,7,1903,1245,69469
0,0,34933,34096,69485
10,6,1181,457,69514
0,0,50000,50000,69516
90,55,2924,2088,69518
0,0,2407,1527,69548
1865,1144,2811,2097,69552
3,2,2758,1899,69559
159,97,690,294,69566
0,0,11481,10791,69584
12,7,50000,50000,69597
10,6,3081,2196,69604
1132,695,1420,598,69610
43,26,950,294,69617
0,0,6622,5812,69628
0,0,50000,50000,69633
432,265,1929,1203,69638
1,0,2884,2022,69650
1,0,3531,2891,69665
0,0,50000,50000,69693
10,6,5310,4597,69710
10,6,1490,652,69714
4,2,9963,9152,69715
0,0,50000,50000,69722
2442,1498,549,82,69728
0,0,11657,10826,69734
20,12,24139,23360,69735
264,162,1746,904,69760
62,38,1748,904,69762
94,58,6934,6179,69770
1409,865,1035,281,69771
207,127,953,338,69772
213,131,15491,14682,69774
0,0,1287,667,69816
167,102,1863,1186,69826
0,0,50000,50000,69829
2,1,2108,1374,69845
0,0,42282,41495,69854
1164,714,527,151,69871
0,0,7259,6448,69876
1,0,1902,1253,69894
0,0,50000,50000,69911
3,1,50000,50000,69934
68,41,11111,10296,69944
91,56,3755,3021,69961
1,0,13460,12594,69999
114,69,1200,592,70003
88,54,1691,846,70016
1274,782,622,185,70027
2,1,6852,5986,70031
27,17,2175,1300,70038
13,8,3308,2479,70053
1577,968,1697,960,70056
327,200,3025,2205,70062
1579,969,1301,501,70065
0,0,49999,49609,70070
101,62,1781,976,70072
0,0,50000,50000,70075
0,0,50000,50000,70080
13,8,4209,3564,70090
22,14,2220,1357,70093
0,0,50000,50000,70104
9,5,9873,9005,70117
133,81,1688,842,70139
0,0,10323,9588,70140
0,0,39593,38725,70161
230,141,4396,3493,70166
0,0,15085,14239,70183
0,0,50000,50000,70185
78,48,992,312,70193
4,2,2013,1447,70197
0,0,17912,17040,70198
0,0,50000,50000,70201
0,0,50000,50000,70202
526,323,1110,412,70205
54,33,4464,3605,70227
107,66,2881,2117,70243
3,2,4650,3863,70286
0,0,17614,16730,70300
2225,1366,1744,977,70308
261,160,1525,945,70309
165,101,1652,787,70322
562,345,2440,1933,70340
66,40,1386,545,70343
41,25,1687,1054,70371
0,0,50000,50000,70374
0,0,5210,4515,70381
0,0,50000,50000,70398
0,0,2690,1938,70407
0,0,7117,6251,70420
0,0,50000,50000,70445
0,0,8688,7866,70447
11,6,2320,1509,70457
4,3,2911,2325,70461
65,40,1252,553,70462
0,0,1806,1190,70466
0,0,16562,15689,70494
1541,946,3904,3151,70509
2242,1376,518,99,70519
551,338,985,341,70531
40,25,4188,3305,70534
0,0,50000,50000,70535
220,135,6264,5415,70536
23,14,1867,1082,70542
75,46,8071,7390,70548
0,0,50000,50000,70555
17,11,22364,21563,70558
0,0,7367,6573,70567
0,0,50000,50000,70580
0,0,50000,50000,70582
0,0,50000,50000,70589
0,0,7272,6600,70593
526,323,6939,6096,70599
2,1,14278,13478,70620
